Unnamed: 0,id,title,detail,condition,is_completed,price,location,source,model,model_type
2730,8bc14c86-dfa0-4067-99c9-c8db44a0eeab,스토케 익스플로리 엑스 판매합니다.,스토케 익스플로리 엑스 판매합니다. 22년 1월 정도에 선물 받았습니다. 아기가 커갈수록 유모차를 거부해서 애기띠를 더 많이 해서 거의 1년도 안탄것 같아요. 파손된곳 하나 없이 상태 깨끗합니다. 유모차 악세사리는 없습니다. 12/20일 뽀송 신월점에서 세탁 완료 하였습니다.,사용감 적음,True,550000.0,서울특별시,daangn,explori,
2731,8bc88156-8169-4959-abfa-de3cf66c9740,베이비젠 스토케 요요2 휴대용 유모차 핑크,"기내반입 가능한 휴대용 유모차 입니다. 중고거래 특성상 교환, 환불  부득이하게 발견하지 못한 얼룩이 있을 수 있으니 예민한 분은 피해주세요.",사용감 많음,True,200000.0,광주광역시,daangn,yoyo,
2739,8c12ec91-6dca-4fd5-b907-1348884ae2a4,스토케 크루시,"남아 운동화5,000원서창2동·21일 전뉴발란스 운동화 1906 (200사이즈)35,000원서창2동·21일 전캉골 키즈 버킷햇25,000원서창2동·4개월 전BMW 퍼포먼스 스포츠백 새상품50,000원서창2동·4개월 전젤리캣 버니 베이지, 화이트 인형20,000원서창2동·4개월 전뉴발란스 리버서블 패딩 12010,000원서창2동·4개월 전",새 상품,True,50000.0,,daangn,crusi,
2742,8c2a55b4-a9fc-4cef-ada6-def37a0d2984,스토케 익스플로리 유모차 판매합니다.,이제 사용할일이 없어서 판매합니다. 세탁완료하였으며 사진에 있는거 다드립니다. 상태는 양호합니다. 중고특성상 환불은 불가합니다.,사용감 많음,True,250000.0,울산광역시,daangn,explori,
2744,8c3dec7f-10a5-4952-86e1-9d577f75c844,스토케 익스플로리 엑스 디럭스 유모차,"이사 전 처분하려고 싸게 내놓습니다. 실사용 3개월 미만, 깨끗하게 쓰고 판매합니다. 사진대로 상태 양호하고 좋습니다! 튼튼하고 핸들링도 좋은 제품이에요~ 깨끗한 유모차 저렴하게 구매하셔서 사용하세용 - 스토케 방풍커버, 바퀴커버4, 컵홀더 포함 - 신생아 이너시트 (따로 구매한건데 드려요) - 손잡이 가방걸이 미포함",사용감 적음,True,450000.0,대구광역시,daangn,explori,디럭스
2747,8c58f33e-6731-4e83-a4ed-0acce0ee9076,스토케 익스플로리 디럭스 유모차(앞보기 뒤보기 가능),"스토케 익스플로리 유모차 앞보기 뒤보기 다 가능 전문세탁해서 깨끗해서 바로 사용 하시면 됩니다 서브용 유모차로도 추천드려요  ----- 중고거래 특성상 반품, 환불 불가하니 신중하게 거래 부탁드립니다  아기가 있어 문고리 비대면 거래 합니다",사용감 적음,True,20000.0,대구광역시,daangn,explori,디럭스
2748,8c639211-99f9-4136-aa5e-47161d7fbb73,스토케 크루시 디럭스 유모차,스토케 크루시 유모차 입니다 상태 깨끗하고 작동하는데 문제 일절없습니다,사용감 적음,True,170000.0,광주광역시,daangn,crusi,디럭스
2750,8c847ec1-45d6-471f-9798-c6f4f788635f,스토케 트레일즈,"스토케 트레일즈 20만에 세탁완료한걸 당근에서 구매는했는데 유모차가 여분으로 더 있어 사용횟수는 적어요 이너용품들 세탁해뒀구요 사용 안했어요 손잡이 커버를 사용했는데 사용감은 생기네요 구성품 컵홀더 모기장커버 방풍커버(마니또) 신생아패드 풋머프 여름시트 신생아 패드커버, 시트커버",사용감 많음,True,150000.0,세종특별자치시,daangn,trailz,
2751,8c92b87b-2ef2-47e4-8792-9dcea7425dc3,[재당근]스토케 익스플로리 디럭스 유모차 팝니다,"11만원에 당근했던것 같네요(1년전) 유용하게 잘 쓰고 팝니다. 사진보시면 하단 가방, 컵홀더 비막이비닐(?) 이런 구성품은 다 있구요. 재당근인 만큼 사진상에 보시면 손잡이에 사용감도 있네요. 연락주세요!!",사용감 많음,True,60000.0,울산광역시,daangn,explori,디럭스
2752,8ca76a3a-9ca5-4437-9581-7a2ec75a08ea,(세척완료)스토케 디럭스 트레일즈 유모차,"만 2살까지 잘쓴템이에요 흔들림 증후군 걱정에 오래도록 안정감이 우수한 디럭스유모차로 태웠어요 밑에 수납공간이 넉넉한 덕분에 애기 데리고 장보기도 수월했어요 손잡이부분이 해졌는데, 단종제품으로 수선이 안된대서 부득이 해진 상태로 있어요 혹 사선업체 수리하시고나 트윌리 등을 감아쓰시면 괜찮을 것 같아요 세탁업체에 맡겨서 세척완료했고 사진 찍기위해 오픈해서 조립해두었습니다 옵션으로 스토케 정품 우산?도 있는데, 사진이 10장 밖에 안올라가네요 연락주심 보여드리겠습니다",사용감 많음,True,100000.0,,daangn,trailz,디럭스
2753,8ca8e573-cc79-4e4f-a6b3-b85e483dc565,스토케 익스플로리 엑스 디럭스유모차,"21년 7월 롯데백화점 잠실에서 구매했습니다. 아이는 하나지만 집에 유모차가 3대라 스토케는 사용을 거의 안했습니다. 집 안에서만 보관했습니다 사진상에 있는 추가 별도 구매품도 포함입니다. 모두 정품으로 30만원 가량 됩니다. -레인커버(방풍 가능) -썸머커버 (면100%, 땀흡수가능 오염방지) -썬 쉐이드 (야외는 물론 실내에서 아기 잠들었을 때 빛을 가릴 수 있어서 유용함) -모기장 (실내외 활용도 높음) -컵홀더 -바퀴 커버 (씌워두면 집에서도 유모차 사용가능) 매봉역 개포한신 아파트 입니다. 깨끗한 컨디션으로 구매를 원하시는분만 연락부탁드려요.",사용감 적음,True,850000.0,서울특별시,daangn,explori,디럭스
2761,8d1f54bb-3afb-4546-9abd-d8e061fc6b0b,스토케 트레일즈 유모차,"신생아부터 사용가능한 스토케 트레일즈에요 자갈길도 문제없다는 튼튼한 유모차에요 첫째아이 태울려고 당근했는데 다른 유모차를 선물받아서 한번도 사용하지 않고 재당근해요 발판이랑 핸들 길이조절 가능하고 접을수 있어요 아이템은 사진에 있는것처럼 햇빛가릴수 있는 우산, 컵홀더, 방풍커버 포함되어 있어요",사용감 많음,True,50000.0,대전광역시,daangn,trailz,
2769,8d7c989e-ab63-4bdf-b618-e1d7d0a031e5,스토케 익스플로리 V6,스토케 익스플로리 V6 검정+브라운 판매합니다 아이 등하원+산책시 사용했고 부드러운 핸들링과 안정감으로 신생아~돌까지 잘 태웠습니다! 둘째아이가 태어나 방치해두다가 쌍둥이 유모차를 들여 판매합니다 각도조절이나 방향전환이 쉽고 디럭스 유모차이다보니 무게감은있으나 여자 혼자 차에 싣고 내리기에 나쁘지 않았습니다 햇빛가리개부분기 길어 엉덩이부분까지 잘 가려져 한겨울을 제외하고는 블랭킷으로 다리를 가려 편리하게 다녔습니다 정품컵홀더있고 방풍커버는 따로 베이지색 곰돌이모양 선물받아서 쓴게 있는데 필요하시다면 챙겨드릴게요 스토케 유모차 타고다니면 허리를 굽히지않고도 눈맞춤과 기저귀상태등을 확인할 수 있어 좋았습니다 색상도 흔하지않아서 더 고급스럽게 보입니다 사용감이 있으니 예민하신분은 피해주세요  비대면 문고리거래O  교환 환불 X,사용감 많음,True,350000.0,세종특별자치시,daangn,explori,디럭스
2770,8d86b94f-c93b-4d10-a328-064d577b392e,스토케 익스플로리 유모차,스토케 익스플로리 v3 유모차 판매합니다. 유행안타고 고급스러운 그레이멜란지 색상이에요. 연식이 있어서 손잡이 양쪽에 생활기스있지만 대부분 상태 괜찮습니다. 바퀴4개에 모두 겉 고무커버를 씌워서 다니다가 뒷바퀴 2개는 최근에 빼서 바퀴 상태 괜찮아요. 튼튼하고 안정감있는 유모차로 스토케만한게 없는 것 같아요. 과천 직거래합니다.,사용감 많음,True,48000.0,,daangn,explori,
2772,8d993b9f-c373-4284-ba30-14264841e007,스토케 익스플로리 디럭스 유모차,"스토케 익스플로리 판매합니다. 사진과 같이 구성품 전부 있습니다. (보조가방, 방풍커버 등) 손잡이 부분 일부까짐 등 사용감은 있으나 핸들링 좋고 잘 작동됩니다.",사용감 많음,True,30000.0,서울특별시,daangn,explori,디럭스
2773,8dac5128-bedd-4e0d-adb4-991dcea3a505,스토케 익스플로리 엑스 디럭스 유모차 - 골든옐로우 (최상급/23년 01월 구매),"2023년 1월쯤 새상품 구매하여 사용했습니다. 아기 아주 어릴 때 집 앞 산책만 했던 거라 사용감 많지 않아 상태 최상급입니다.  거래 장소 : 중산동 하늘초등학교 근처  이동이 어려우신 분은 예약금 30,000원 입금해 주시면 (노쇼 방지) 가져다 드릴 수 있어요. ------------------------------------------ ▪상품 금액 조정 불가합니다.  ▪구매 후 반품 / 환불 불가합니다.  ▪비매너 (네고요청 , 찔러보기 등) 사용자",새 상품,True,800000.0,경기도,daangn,explori,디럭스
2775,8dbf8496-648f-4c8b-be2e-b33744b0921c,스토케 유모차,[스토케 유모차] 자녀가 성장하여 나눔 자녀1명이 혼자사용 했습니다 상태는 사진과 같습니다 먼지는 한번 닦아서 사용하세요~ 사용감 있지만 타는데 문제 없습니다 * 방풍커버 같이 드리고 직접오셔서 가져가셔야 합니다 상일동역 도보 5분이내 최가네참숯생고기 앞 접을때는 주로 요요태워서 유모차를 접어본적은 없어서 접히는지는 모르겠네요 연락 먼저 주시고 빨리 가져가실분께 나눔드리겠습니다 * 나눔완료 되면 일일이 회신못드리는점 양해 부탁드립니다,사용감 많음,True,650000.0,서울특별시,daangn,yoyo,
2778,8dd55071-4286-440a-bf04-e387233fa027,스토케 요요2 휴대용 유모차 S급 판매합니다.,"안녕하세요 2024년 7월 23일 공식 홈페이지에서 구매한 스토케 요요2 올리브색 판매합니다. 1년 미만 사용하였고, 실사용 개월은 약 3~4개월 정도 됩니다. 둘째 물려주려고 보관 하다가 친척분께 선물 받게되어 서 판매합니다. 상태는 사진과 같이 찢김 없고 부서진곳 없이 정말 좋습니다. 직거래 희망하며 중고 거래 특성상 환불 어려운점 양해 부탁드립니다. 감사합니다.",사용감 적음,True,450000.0,서울특별시,daangn,yoyo,
2784,8e08d5e6-94fc-4794-b681-b86109771eeb,스토케크루시디럭스유모차,"스토케 크루시디럭스 유모차입니다. 신생아때부터 너무 잘썼던 애정했던 유모차예요 저희 아기도 너무 잘 타주었고, 이제는 휴대용으로 넘어가야해서 보내주려합니다. 사촌언니에게 물려받은거라 사용감은 있지만 사용하는 데에는 하자없고 정품등록은 새로 하시면 되어요. 얼마전 세탁 업체에 맡겨서 살균소독해두었고, 구입하시면 한번 사용한 레인커버도 같이 드립니다. 문고리 거래하겠습니다.",사용감 많음,True,100000.0,경기도,daangn,crusi,디럭스
2788,8e8649a1-7ee4-4842-aba4-1b4b70130371,스토케 요요3 휴대용 유모차,YOYO 휴대용 유모차 판매합니다 기내 반입 가능합니다 봉쁘앙 옵션이라 일반 YOYO보다 더 고급져요~~ 저희도 구매하고 3개월 기다려서 받은 제품인데 다른 유모차가 있어서 팔게 되었습니다! 실사용 10회 미만입니다! 전문세탁업체에 세탁도 완료했어요~ 연락주세요~^^ 저희는 90만원에 구매했는데 60만원에 올립니다~,사용감 적음,True,550000.0,세종특별자치시,daangn,yoyo,
2790,8e8a8e0c-e480-4454-a407-955da4418e36,스토케 익스플로리 디럭스 유모차 캐리콧 재당근(엑스가능).염창역부근,스토케 캐리콧 재당근 합니다~ 2월 설지나고 조리원 퇴소 후 80일때부터 외출하면서 잘썼어요. 이젠 작아져서 내놓습니다. 아기가 안정적으로 누워있을 수있으니 저도 밖에 나가는 부담이 적더라구요. 산책하기도 좋구요. 위에 회색덮개는 방풍커버로 탈부착이 가능합니다. 저는 집앞 산책때 썼지만 좀 멀리가서 급할땐 캐리콧에서 기저귀도 갈수있다고 하더라구요~ 재당근으로 예민한분은 패스해주세요~ 신생아 외출시기부터 뒤집기나 움직임많아 지는 시기 고려하면 잠깐쓰기 좋아요,사용감 많음,True,50000.0,서울특별시,daangn,explori,디럭스
2797,8ee1f87e-c246-40f1-b8f0-27fe49f06da1,스토케유모차,"스토케 크루시 네이비 상품 22년도에 당근한 제품입니다. 그렇지만 코로나로인해 많이 나가질 못해 실사용이 적습니다. 기스는 구매 당시에도 있긴 했으며 실사용이 적다해도 디럭스 제품이다보니 사용시 부딪히는건 어쩔수 없네요ㅜ 네이비 색상이 직접 보시면 너무예쁘고 신생아 태우기에도 너무 튼튼합니다. 그리고 장바구니 정말 튼튼하고 큼직하고 좋습니다. 전체적으로 사용감은 있는 제품입니다. 구성품 ㅡ 썸머키트 , 모기장 문고리거래원합니다. 반품.환불 불가",사용감 적음,True,11000.0,,daangn,crusi,디럭스
2800,8f1353b3-769c-43d9-b295-3ed8931551b3,스토케 익스플로리 V6 유모차,스토케 익스플로리 V6 입니다 21년에 새제품 사서 동네 나갈때 가끔 사용했습니다 ~ 훼손된 부분 없습니다 스토케 핸들링 너무 편해서 한손 핸들링도 부담없이 잘 돼요~ 맘노코 방한커버 작년 구매 방한 장갑 같이 드릴게요~! 승용차 트렁크에는 물건 빼고 유모차 들어가고 suv에는 쉽게 들어갑니다~! *지나가다 보러오신다고 쳇 주시면 안돼요~!! 시간 날짜 약속 잡고 와주세요~!! 아이들 육아중이라 쳇 바로바로 확인이 안되니 약속 잡고 보러와주시면 감사하겠습니다!^^*,새 상품,True,550000.0,세종특별자치시,daangn,explori,
2806,8f3d6296-a554-4610-a49f-479c32a4844c,스토케 익스플로리 V6(수정),"20년도에 백화점에서 구매해서 사용하다가 보관하고 있었어요 유모차 본체에 컵홀더, 장바구니 다 달려있구요 스토케 정품 풋머프, 방풍커버, 마니또 방한커버, 우산 까지 다 있어요 + 스토케 전용 모기장도 있습니당 깨끗하게 쓴다고 썼지만 차에 실으며 캐노피에 긁힌 사용감이 있어요 예민하신 분들은 새상품 구매 권장합니다 빠른처분을 원해 쿨거래시 약간의 네고 가능합니다 반품은 불가합니다 부피가 있어 직접 와주셔야 합니다 문고리도 가능합니다 프라이어팰리스 아파트",새 상품,True,350000.0,서울특별시,daangn,explori,
2811,8faf7173-d42b-46d8-b429-ee17deb4604e,스토케 요요2 유모차,"작년 7월에 미리 구입한 제품입니다. 실 사용 횟수 10회 미만으로 유모차거부가 심해.., 눈물을 머금고 내놓습니다ㅠㅠㅠㅠ 6개월 미만엔 디럭스 타서 정말 거의 안 탔어요. 그리고 백화점 같은 실내에서만 탔습니다 일본 직구 제품입니다. 구성품 정품 컵홀더 정품 보관가방 발받침(구입 후 미사용, 정품아님) 모기장(구입 후 미사용, 정품아님) 가격은 정말 저렴하게 내놓은 제품이라 네고는 어렵습니다.  예민하신 분들께는 새제품 구매를 권유드리고 교환, 환불 안되니 신중하게 구매 부탁드립니다.  부피로 인해 문고리 거래 희망합니다.",새 상품,True,350000.0,,daangn,yoyo,디럭스
